step,time_fs,target_au,lagrange_au,free_energy_au,free_energy_ev
1257,1256.9999999999998,0.394196871235581,0.008824661,0.0017462506959276826,0.04751790216921351
1258,1257.9999999999998,0.3938189260090166,0.009252774,0.0017496668360610734,0.04761086007785363
1259,1258.9999999999998,0.39344098078245215,0.009594687,0.0017532284900199796,0.04770777761940398
1260,1259.9999999999998,0.3930630355558873,0.009982947,0.001756928126678844,0.04780844986149815
1261,1260.9999999999998,0.39268509032932286,0.010356339,0.00176077169470656,0.047913038675663065
1262,1261.9999999999998,0.39230714510275844,0.01093756,0.0017647956584475593,0.04802253630725925
1263,1262.9999999999998,0.39192919987619357,0.011402955,0.0017690174039491817,0.04813741585473616
1264,1263.9999999999998,0.39155125464962914,0.01195226,0.0017734308999615017,0.04825751319942253
1265,1264.9999999999998,0.3911733094230647,0.012306499,0.0017780151410447171,0.048382256754182625
1266,1265.9999999999998,0.39079536419649985,0.012508081,0.0017827044170748197,0.048509858455451804
1267,1266.9999999999998,0.3904174189699354,0.01243132,0.0017874172808554848,0.04863810201211221
1268,1267.9999999999998,0.39003947374337056,0.012350823,0.0017921004271809304,0.04876553691562039
1269,1268.9999999999998,0.38966152851680613,0.012163921,0.001796733042418557,0.04889159679818049
1270,1269.9999999999998,0.38928358329024126,0.011984913,0.0018012965106872574,0.049015775095861414
1271,1270.9999999999998,0.38890563806367684,0.011731296,0.0018057782246791365,0.04913772874633848
1272,1271.9999999999998,0.38852769283711197,0.011549239,0.0018101776082166965,0.04925744207102327
1273,1272.9999999999998,0.38814974761054755,0.011153854,0.0018144678710304975,0.049374186069546404
1274,1273.9999999999998,0.3877718023839831,0.010940785,0.0018186431527018564,0.049487801271791546
1275,1274.9999999999998,0.38739385715741825,0.01101473,0.001822792143747365,0.04960070106966203
1276,1275.9999999999998,0.38701591193085383,0.011252926,0.0018270001208933564,0.04971520596109589
1277,1276.9999999999998,0.3866379667042894,0.011799041,0.0018313563113386436,0.049833743941863684
1278,1277.9999999999998,0.386260021477725,0.012615261,0.0018359699457890467,0.049959287330891396
1279,1278.9999999999998,0.3858820762511601,0.013294085,0.001840866102611102,0.05009251854529727
1280,1279.9999999999998,0.3855041310245957,0.014012182,0.0018460262392450762,0.05023293301632642
1281,1280.9999999999998,0.38512618579803126,0.014636651,0.0018514400840845744,0.05038025123932985
1282,1281.9999999999998,0.3847482405714664,0.014922001,0.0018570258597981164,0.0505322479397545
1283,1282.9999999999998,0.38437029534490197,0.015143413,0.0018627073996511105,0.0506868505151663
1284,1283.9999999999998,0.3839923501183371,0.01516336,0.0018684345497450739,0.05084269420846188
1285,1284.9999999999998,0.3836144048917727,0.015134816,0.001874160075241481,0.050998493694205865
1286,1285.9999999999998,0.3832364596652078,0.014995071,0.0018798537987257712,0.05115342780311474
1287,1286.9999999999998,0.3828585144386434,0.014667557,0.0018854592230557517,0.0513059591696305
1288,1287.9999999999998,0.3824805692120785,0.014084245,0.0018908925262162669,0.051453806880522826
1289,1288.9999999999998,0.3821026239855141,0.013543357,0.0018961133863649301,0.05159587372256439
1290,1289.9999999999998,0.38172467875894966,0.013014282,0.001901132052809368,0.05173243859362377
1291,1290.9999999999998,0.3813467335323848,0.01233848,0.0019059230304984322,0.051862807738016804
1292,1291.9999999999998,0.38096878830582037,0.011797398,0.0019104840504379549,0.05198691941326681
1293,1292.9999999999998,0.38059084307925595,0.011106761,0.001914812309219218,0.05210469733473635
1294,1293.9999999999998,0.3802128978526911,0.01056987,0.0019189085988264441,0.052216163053414005
1295,1294.9999999999998,0.37983495262612665,0.009881587,0.0019227733641011646,0.05232132867405451
1296,1295.9999999999998,0.37945700739956223,0.00935997,0.0019264094914110748,0.05242027273872406
1297,1296.9999999999998,0.37907906217299736,0.008993988,0.0019298778868184084,0.05251465258580682
1298,1297.9999999999998,0.37870111694643294,0.008795572,0.0019332396264607507,0.052606130181673046
1299,1298.9999999999998,0.37832317171986807,0.00871317,0.0019365482991917761,0.05269616375331855
1300,1299.9999999999998,0.37794522649330364,0.008767561,0.001939851678610931,0.05278605328661022
1301,1300.9999999999998,0.3775672812667388,0.008502828,0.0019431153091526627,0.052874861197845485
1302,1301.9999999999998,0.37718933604017435,0.008353743,0.0019463007394255113,0.05296154117135963
1303,1302.9999999999998,0.3768113908136099,0.008194775,0.0019494279561179204,0.05304663707265168
1304,1303.9999999999998,0.37643344558704506,0.008075112,0.0019525025191821181,0.05313030019572921
1305,1304.9999999999998,0.37605550036048063,0.00818484,0.0019555752048034027,0.05321391223098248
1306,1305.9999999999998,0.3756775551339162,0.008252652,0.0019586814406224494,0.05329843721362568
1307,1306.9999999999998,0.37529960990735134,0.008220382,0.0019617943929061176,0.053383144960581906
1308,1307.9999999999998,0.3749216646807869,0.007975459,0.0019648549633041923,0.053466427323816956
1309,1308.9999999999998,0.3745437194542225,0.007524601,0.0019677840501484247,0.0535461318372834
1310,1309.9999999999998,0.3741657742276576,0.006902213,0.001970510322891342,0.05362031749790284
1311,1310.9999999999998,0.3737878290010932,0.006286372,0.0019730026042642877,0.05368813592897574
1312,1311.9999999999998,0.3734098837745288,0.005539324,0.0019752373369412895,0.053748946103006165
1313,1312.9999999999998,0.3730319385479639,0.004959109,0.0019772212532606684,0.05380293121625251
1314,1313.9999999999998,0.37265399332139904,0.00453942,0.0019790162151081363,0.053851774616380764
1315,1314.9999999999998,0.3722760480948346,0.004137322,0.0019806558817186525,0.053896392217834176
1316,1315.9999999999998,0.37189810286826974,0.003776059,0.001982151294006121,0.05393708445918547
1317,1316.9999999999998,0.3715201576417053,0.003623393,0.0019835495877874175,0.0539751339713537
1318,1317.9999999999998,0.3711422124151409,0.003766775,0.0019849461271469727,0.05401313574327428
1319,1318.9999999999998,0.37076426718857647,0.003912114,0.0019863972268684073,0.05405262217827568
1320,1319.9999999999998,0.3703863219620116,0.00414045,0.0019879189409311103,0.05409403012739185
1321,1320.9999999999998,0.3700083767354472,0.004391749,0.001989531292873185,0.05413790445885211
1322,1321.9999999999998,0.36963043150888275,0.00476668,0.0019912619851348754,0.05418499899445791
1323,1322.9999999999998,0.3692524862823179,0.004928474,0.00199309410372243,0.05423485348099231
1324,1323.9999999999998,0.36887454105575346,0.005333497,0.001995033335199727,0.05428762265774142
1325,1324.9999999999998,0.36849659582918903,0.005631468,0.001997105413290326,0.05434400677499655
1326,1325.9999999999998,0.36811865060262416,0.006169391,0.001999335452454532,0.05440468923203744
1327,1326.9999999999998,0.36774070537605974,0.006762038,0.0020017791383861363,0.05447118531378622
1328,1327.9999999999998,0.36736276014949487,0.007450895,0.0020044649934775525,0.0545442711540795
1329,1328.9999999999998,0.36698481492293045,0.007891443,0.0020073642751832726,0.05462316462840977
1330,1329.9999999999998,0.3666068696963656,0.008140421,0.0020103938584191392,0.05470560378800531
1331,1330.9999999999998,0.36622892446980115,0.008392148,0.002013518061187339,0.05479061767624158
1332,1331.9999999999998,0.3658509792432363,0.008726506,0.0020167530179695946,0.05487864533473261
1333,1332.9999999999998,0.36547303401667186,0.009080632,0.0020201180793725333,0.05497021332030944
1334,1333.9999999999998,0.36509508879010744,0.009421693,0.002023614512079582,0.05506535610118405
1335,1334.9999999999998,0.36471714356354257,0.009621713,0.0020272131942771976,0.05516328123243993
1336,1335.9999999999998,0.36433919833697814,0.009739445,0.002030871922900629,0.05526284031018137
1337,1336.9999999999998,0.3639612531104137,0.00955251,0.002034517574052303,0.05536204353178771
1338,1337.9999999999998,0.3635833078838493,0.009365109,0.002038092485951812,0.05545932184028062
1339,1338.9999999999998,0.3632053626572844,0.009072325,0.002041576656037012,0.055554130938215714
1340,1339.9999999999998,0.36282741743072,0.008790279,0.0020449521989949187,0.05564598414143324
1341,1340.9999999999998,0.36244947220415513,0.008665454,0.0020482508544766866,0.05573574512984008
1342,1341.9999999999998,0.3620715269775907,0.00861167,0.002051515757748969,0.05582458767383794
1343,1342.9999999999998,0.36169358175102584,0.008745596,0.002054795805664425,0.05591384232457076
1344,1343.9999999999998,0.3613156365244614,0.009005897,0.002058150351686297,0.05600512417205187
1345,1344.9999999999998,0.36093769129789655,0.009306539,0.002061610900572782,0.05609929050442513
1346,1345.9999999999998,0.3605597460713321,0.009338681,0.002065134336521405,0.056195168080936116
1347,1346.9999999999998,0.3601818008447677,0.009361635,0.0020686681841051296,0.05629132897247129
1348,1347.9999999999998,0.35980385561820283,0.009092134,0.0020721554410579675,0.056386222068353975
1349,1348.9999999999998,0.3594259103916384,0.008557384,0.0020754907165976004,0.05647697953929972
1350,1349.9999999999998,0.359047965165074,0.008051056,0.0020786292569069426,0.05656238357190583
1351,1350.9999999999998,0.3586700199385091,0.007295227,0.0020815292841096225,0.056641297332241825
1352,1351.9999999999998,0.3582920747119447,0.006649829,0.0020841645177843105,0.0567130056936122
1353,1352.9999999999998,0.35791412948538026,0.006250372,0.0020866023024791475,0.05677934119452797
1354,1353.9999999999998,0.3575361842588154,0.005912061,0.0020889006692270283,0.05684188293983948
1355,1354.9999999999998,0.35715823903225097,0.005992073,0.002091150224537871,0.056903096458284536
1356,1355.9999999999998,0.35678029380568654,0.00634608,0.002093481797553358,0.05696654179216967
1357,1356.9999999999998,0.3564023485791217,0.006632019,0.0020959343028368244,0.05703327786070841
1358,1357.9999999999998,0.35602440335255725,0.006894504,0.0020984904452367573,0.05710283403885273
1359,1358.9999999999998,0.3556464581259924,0.00701428,0.002101118824496816,0.05717435588209914
1360,1359.9999999999998,0.35526851289942796,0.006987181,0.0021037647171717566,0.05724635428964237
1361,1360.9999999999998,0.3548905676728631,0.006973741,0.002106402949085927,0.05731814423726535
1362,1361.9999999999998,0.35451262244629866,0.006637026,0.0021089750112946934,0.0573881336154768
1363,1362.9999999999998,0.35413467721973424,0.006235436,0.0021114075540782104,0.05745432647671898
1364,1363.9999999999998,0.35375673199316937,0.005758336,0.0021136740485161623,0.05751600093229447
1365,1364.9999999999998,0.35337878676660495,0.005005941,0.0021157082020709468,0.05757135307035736
1366,1365.9999999999998,0.3530008415400405,0.004347563,0.002117475758165173,0.0576194507219488
1367,1366.9999999999998,0.35262289631347565,0.003551521,0.0021189684687111894,0.05766006944516991
1368,1367.9999999999998,0.35224495108691123,0.002917474,0.0021201909316016497,0.05769333435505361
1369,1368.9999999999998,0.3518670058603468,0.002502069,0.0021212150768051556,0.057721202765758185
1370,1369.9999999999998,0.35148906063378194,0.002323977,0.002122127067329596,0.057746019292171415
1371,1370.9999999999998,0.3511111154072175,0.00243753,0.002123026861750548,0.057770503945701934
1372,1371.9999999999998,0.35073317018065264,0.002834573,0.0021240231448319516,0.05779761418944034
1373,1372.9999999999998,0.3503552249540882,0.0035794,0.0021252352100712838,0.057830596164823146
1374,1373.9999999999998,0.34997727972752335,0.004430811,0.0021267489205768963,0.05787178632605598
1375,1374.9999999999998,0.3495993345009589,0.005319347,0.0021285914334140715,0.05792192365453155
1376,1375.9999999999998,0.34922138927439406,0.006008094,0.0021307320095416424,0.057980171698327816
1377,1376.9999999999998,0.34884344404782963,0.006575781,0.00213311001728561,0.05804488058554488
1378,1377.9999999999998,0.3484654988212652,0.006785935,0.0021356350156760662,0.05811358929201807
1379,1378.9999999999998,0.3480875535947008,0.006833473,0.002138208710797184,0.058183623104038226
1380,1379.9999999999998,0.3477096083681359,0.006690604,0.002140764390970105,0.05825316670434479
1381,1380.9999999999998,0.3473316631415715,0.006354064,0.002143229475971465,0.058320245084445985
1382,1381.9999999999998,0.34695371791500706,0.006110011,0.0021455848447963616,0.05838433793529201
1383,1382.9999999999998,0.3465757726884422,0.006129549,0.002147897786434987,0.05844727628358508
1384,1383.9999999999998,0.34619782746187777,0.006235151,0.002150234376106439,0.05851085812763334
1385,1384.9999999999998,0.34581988223531335,0.006674061,0.002152673863633494,0.058577239964974305
1386,1385.9999999999998,0.3454419370087485,0.007106105,0.002155277937613978,0.05864810042787038
1387,1386.9999999999998,0.34506399178218405,0.007765241,0.0021580882147306233,0.05872457196394968
1388,1387.9999999999998,0.3446860465556192,0.008434404,0.002161149503980519,0.05880787388813928
1389,1388.9999999999998,0.34430810132905476,0.009072964,0.002164457917063174,0.05889790039439268
1390,1389.9999999999998,0.3439301561024899,0.009883008,0.00216804007662932,0.058995375921941845
1391,1390.9999999999998,0.34355221087592547,0.010453822,0.002171883180540298,0.05909995210684693
1392,1391.9999999999998,0.3431742656493606,0.010929364,0.0021759240170790193,0.05920990887065898
1393,1392.9999999999998,0.3427963204227962,0.011311882,0.0021801270034582936,0.05932427795641204
1394,1393.9999999999998,0.34241837519623175,0.011265742,0.0021843935560672788,0.059440376767393964
1395,1394.9999999999998,0.3420404299696669,0.011083713,0.002188616990984064,0.059555302286199395
1396,1395.9999999999998,0.34166248474310246,0.010814815,0.0021927552130472593,0.059667909045132674
1397,1396.9999999999998,0.34128453951653803,0.010382182,0.0021967608649640863,0.059776908386608436
1398,1397.9999999999998,0.3409065942899736,0.010100974,0.0022006316204816754,0.059882237010061345
1399,1398.9999999999998,0.34052864906340874,0.010008049,0.002204431675108539,0.059985641764268786
1400,1399.9999999999998,0.3401507038368443,0.010106291,0.0022082327345027877,0.06008907385958962
1401,1400.9999999999998,0.33977275861027945,0.010582873,0.0022121424198904937,0.06019546181877479
1402,1401.9999999999998,0.339394813383715,0.011357988,0.0022162886417313272,0.060308286262747264
1403,1402.9999999999998,0.33901686815715015,0.012286819,0.0022207568627006726,0.06042987274937654
1404,1403.9999999999998,0.33863892293058573,0.013221051,0.0022255771515538375,0.06056103949117724
1405,1404.9999999999998,0.33826097770402086,0.014208272,0.0022307605424017117,0.060702086741602664
1406,1405.9999999999998,0.33788303247745644,0.014850569,0.0022362518675244363,0.06085151331051942
1407,1406.9999999999998,0.337505087250892,0.015053287,0.0022419028773399737,0.06100528512128988
1408,1407.9999999999998,0.33712714202432714,0.014952787,0.002247573203558096,0.06115958255815195
1409,1408.9999999999998,0.3367491967977627,0.014271148,0.002253095726925438,0.06130985807455319
1410,1409.9999999999998,0.3363712515711983,0.013474923,0.002258338974470624,0.061452534108688575
1411,1410.9999999999998,0.3359933063446334,0.012456006,0.0022632392098885915,0.06158587630734316
1412,1411.9999999999998,0.335615361118069,0.01142783,0.0022677526007927173,0.06170869193051446
1413,1412.9999999999998,0.3352374158915046,0.010380091,0.002271873700614341,0.061820832769518934
1414,1413.9999999999998,0.3348594706649397,0.009372673,0.0022756064320469697,0.061922405566284734
1415,1414.9999999999998,0.3344815254383753,0.008350127,0.002278955555877649,0.062013539868426996
1416,1415.9999999999998,0.33410358021181086,0.00752381,0.0022819552952356176,0.06209516693473397
1417,1416.9999999999998,0.333725634985246,0.006845381,0.00228467067880964,0.062169056285972704
1418,1417.9999999999998,0.33334768975868156,0.006409131,0.0022871754185800615,0.06223721372731133
1419,1418.9999999999998,0.3329697445321167,0.006122715,0.002289543594267933,0.062301655070652356
1420,1419.9999999999998,0.33259179930555227,0.006169432,0.002291866473409373,0.06236486383217283
1421,1420.9999999999998,0.3322138540789874,0.00630345,0.0022942235065160745,0.06242900197043387
1422,1421.9999999999998,0.331835908852423,0.006525224,0.002296647774566801,0.062494969664725994
1423,1422.9999999999998,0.33145796362585855,0.006747627,0.0022991559799059778,0.06256322140899458
1424,1423.9999999999998,0.3310800183992937,0.007055636,0.0023017644185869108,0.06263420064144043
1425,1424.9999999999998,0.33070207317272926,0.007462351,0.002304507920529899,0.0627088551324777
1426,1425.9999999999998,0.33032412794616484,0.00760218,0.0023073547043208414,0.06278632006577185
1427,1426.9999999999998,0.32994618271959997,0.007702696,0.0023102469067345227,0.06286502090275212
1428,1427.9999999999998,0.32956823749303554,0.007643794,0.0023131469730545335,0.06294393572752491
1429,1428.9999999999998,0.3291902922664711,0.007358222,0.0023159819432225564,0.06302107919576283
1430,1429.9999999999998,0.32881234703990625,0.006813532,0.0023186600166107303,0.06309395328512353
1431,1430.9999999999998,0.3284344018133418,0.006439606,0.0023211644967327813,0.06316210366107006
1432,1431.9999999999998,0.32805645658677696,0.005765545,0.0023234709360127562,0.06322486507117038
1433,1432.9999999999998,0.32767851136021253,0.005176163,0.002325538619167288,0.06328112959612267
1434,1433.9999999999998,0.32730056613364766,0.004428505,0.002327353638378957,0.06333051878493527
1435,1434.9999999999998,0.32692262090708324,0.00372182,0.0023288938265933067,0.06337242944132747
1436,1435.9999999999998,0.32654467568051837,0.002958275,0.0023301561816024305,0.06340677987106029
1437,1436.9999999999998,0.32616673045395395,0.00242332,0.0023311731556732076,0.06343445314530236
1438,1437.9999999999998,0.3257887852273895,0.001957957,0.0023320010970374113,0.06345698257755274
1439,1438.9999999999998,0.3254108400008251,0.002084505,0.0023327650116456455,0.06347776975301635
1440,1439.9999999999998,0.32503289477426023,0.00235569,0.0023336040868982785,0.0635006021538052
1441,1440.9999999999998,0.3246549495476958,0.002814023,0.002334581021073808,0.06352718588699244
1442,1441.9999999999998,0.3242770043211314,0.00320305,0.0023357180830829286,0.06355812692050826
1443,1442.9999999999998,0.3238990590945665,0.003459017,0.0023369770312937806,0.06359238464653745
1444,1443.9999999999998,0.3235211138680021,0.003444697,0.0023382816441697143,0.06362788497140597
1445,1444.9999999999998,0.32314316864143766,0.00347511,0.0023395892981819136,0.06366346804980803
1446,1445.9999999999998,0.3227652234148728,0.003496591,0.0023409067587389066,0.06369931797788823
1447,1446.9999999999998,0.3223872781883079,0.003573581,0.002342242827618102,0.06373567426421127
1448,1447.9999999999998,0.3220093329617435,0.003488776,0.002343577419676325,0.06377199036418839
1449,1448.9999999999998,0.32163138773517863,0.003688248,0.0023449336806571947,0.06380889610558921
1450,1449.9999999999998,0.3212534425086142,0.003727758,0.002346335102691132,0.0638470307418483
1451,1450.9999999999998,0.3208754972820498,0.004141571,0.00234782219035704,0.06388749645870698
1452,1451.9999999999998,0.3204975520554849,0.004617043,0.0023494773285333507,0.06393253506291305
1453,1452.9999999999998,0.3201196068289205,0.005365057,0.0023513636720563958,0.06398386508511124
1454,1453.9999999999998,0.31974166160235606,0.006315342,0.0023535709475796056,0.06404392811192462
1455,1454.9999999999998,0.3193637163757912,0.00736309,0.0023561557966202498,0.06411426543755716
1456,1455.9999999999998,0.31898577114922677,0.008335115,0.002359122327442941,0.06419498885358405
1457,1456.9999999999998,0.31860782592266235,0.009256766,0.002362446711168062,0.06428544994315818
1458,1457.9999999999998,0.3182298806960979,0.009881878,0.0023660633907394216,0.06438386480790242
1459,1458.9999999999998,0.31785193546953305,0.01062035,0.002369937750342691,0.06448929150352284
1460,1459.9999999999998,0.31747399024296863,0.010833449,0.0023739919308045543,0.06459961137398154
1461,1460.9999999999998,0.31709604501640376,0.010994744,0.0023781168614789945,0.06471185645580166
1462,1461.9999999999998,0.31671809978983934,0.010669188,0.0023822107513230043,0.06482325687359554
1463,1462.9999999999998,0.31634015456327447,0.010031518,0.002386122617832613,0.06492970418413124
1464,1463.9999999999998,0.31596220933671004,0.00931837,0.0023897792167346926,0.06502920530920239
1465,1464.9999999999998,0.3155842641101452,0.008454602,0.002393137821699326,0.06512059760614271
1466,1465.9999999999998,0.31520631888358075,0.007773831,0.0023962045510928123,0.0652040475641808
1467,1466.9999999999998,0.3148283736570163,0.007442309,0.0023990799848326817,0.06528229210230113
1468,1467.9999999999998,0.31445042843045146,0.007209873,0.0024018488459555095,0.0653576366517759
1469,1468.9999999999998,0.31407248320388703,0.007052066,0.002404543961838812,0.06543097449105414
1470,1469.9999999999998,0.3136945379773226,0.006712775,0.0024071451398139975,0.06550175614963147
1471,1470.9999999999998,0.31331659275075774,0.006480464,0.0024096383006654855,0.06556959851253469
1472,1471.9999999999998,0.3129386475241933,0.006369144,0.0024120665246688986,0.06563567385378334
1473,1472.9999999999998,0.3125607022976289,0.006592521,0.002414515924376438,0.06570232541529601
1474,1473.9999999999998,0.312182757071064,0.006827368,0.0024170519158707264,0.06577133325936363
1475,1474.9999999999998,0.3118048118444996,0.007341465,0.0024197294372698967,0.06584419232833835
1476,1475.9999999999998,0.31142686661793473,0.007709104,0.0024225735826252123,0.06592158546614157
1477,1476.9999999999998,0.3110489213913703,0.008160216,0.0024255724494966252,0.0660031887908799
1478,1477.9999999999998,0.31067097616480543,0.008541418,0.0024287286009196897,0.06608907204630372
1479,1478.9999999999998,0.310293030938241,0.009004351,0.002432044270739667,0.06617929601843929
1480,1479.9999999999998,0.3099150857116766,0.009282415,0.002435499968699169,0.06627333035036477
1481,1480.9999999999998,0.3095371404851117,0.009710326,0.0024390890765993325,0.06637099495171464
1482,1481.9999999999998,0.3091591952585473,0.009810316,0.0024427779433310206,0.06647137412916058
1483,1482.9999999999998,0.30878125003198287,0.009733716,0.0024464712301321334,0.06657187358282288
1484,1483.9999999999998,0.308403304805418,0.009443878,0.0024500952701867803,0.0666704887365208
1485,1484.9999999999998,0.3080253595788536,0.009124675,0.002453604218172061,0.06676597207546536
1486,1485.9999999999998,0.30764741435228915,0.008650017,0.002456963148169589,0.06685737321700133
1487,1486.9999999999998,0.3072694691257243,0.008248731,0.002460156548740348,0.06694427007337041
1488,1487.9999999999998,0.30689152389915986,0.007689821,0.0024631684985637237,0.06702622940336782
1489,1488.9999999999998,0.30651357867259543,0.006959797,0.0024659368751607713,0.06710156076822443
1490,1489.9999999999998,0.30613563344603056,0.006065293,0.0024683982604563086,0.0671685384742015
1491,1490.9999999999998,0.30575768821946614,0.00498441,0.0024704863517082116,0.0672253583317739
1492,1491.9999999999998,0.30537974299290127,0.003988462,0.002472181978778699,0.0672714986949181
1493,1492.9999999999998,0.30500179776633685,0.003226462,0.002473545401821612,0.06730859932595548
1494,1493.9999999999998,0.304623852539772,0.002709895,0.002474667210717279,0.06733912530110965
1495,1494.9999999999998,0.30424590731320755,0.002420032,0.0024756366264284163,0.06736550444645834
1496,1495.9999999999998,0.3038679620866427,0.002482278,0.002476563028760236,0.06739071313812867
1497,1496.9999999999998,0.30349001686007826,0.002596521,0.0024775227826796015,0.06741682937272962
1498,1497.9999999999998,0.30311207163351384,0.002871946,0.0024785561731792394,0.0674449493607582
1499,1498.9999999999998,0.3027341264069494,0.003334256,0.0024797289753897373,0.0674768629346982
1500,1499.9999999999998,0.30235618118038454,0.003986232,0.002481112347137599,0.06751450639765107
1501,1500.9999999999998,0.3019782359538201,0.004667354,0.0024827476378982824,0.06755900492616451
1502,1501.9999999999998,0.3016002907272557,0.00532393,0.002484635716945808,0.0676103821743897
1503,1502.9999999999998,0.3012223455006908,0.006084313,0.0024867915624384777,0.0676690457187774
1504,1503.9999999999998,0.3008444002741264,0.006554272,0.002489179908874118,0.06773403593612684
1505,1504.9999999999998,0.30046645504756153,0.007018273,0.0024917447481716598,0.06780382876891114
1506,1505.9999999999998,0.3000885098209971,0.007262898,0.002494443498376261,0.06787726550310998
1507,1506.9999999999998,0.29971056459443224,0.007489784,0.002497231351246724,0.06795312684436512
1508,1507.9999999999998,0.2993326193678678,0.007585348,0.0025000801383363394,0.06803064629019324
1509,1508.9999999999998,0.29895467414130295,0.007285082,0.0025028902423540706,0.06810711311601113
1510,1509.9999999999998,0.2985767289147385,0.006788497,0.0025055497633559355,0.0681794823692222
1511,1510.9999999999998,0.2981987836881741,0.006130897,0.0025079911750021393,0.0682459165645125
1512,1511.9999999999998,0.2978208384616092,0.005454174,0.0025101804361440704,0.06830548939503892
1513,1512.9999999999998,0.2974428932350448,0.005117401,0.00251217817429833,0.06835985061957282
1514,1513.9999999999998,0.2970649480084804,0.00487971,0.002514067354489273,0.06841125783143684
1515,1514.9999999999998,0.2966870027819155,0.004756074,0.0025158882537727766,0.06846080702515529
1516,1515.9999999999998,0.2963090575553511,0.004572746,0.002517651145267017,0.06850877774651483
1517,1516.9999999999998,0.29593111232878666,0.004312405,0.0025193301954708944,0.06855446703013895
1518,1517.9999999999998,0.29555316710222224,0.003902595,0.0025208826054890087,0.068596710258754
1519,1518.9999999999998,0.29517522187565737,0.003686896,0.0025223168114367612,0.06863573699075459
1520,1519.9999999999998,0.29479727664909294,0.003486065,0.002523672304621903,0.06867262183936929
1521,1520.9999999999998,0.2944193314225281,0.0034097,0.002524975415354534,0.0687080812888362
1522,1521.9999999999998,0.29404138619596365,0.003513127,0.002526283640064025,0.06874367989670271
1523,1522.9999999999998,0.2936634409693988,0.003649821,0.00252763724106639,0.06878051325640101
1524,1523.9999999999998,0.29328549574283436,0.003670355,0.0025290205538547965,0.06881815511498536
1525,1524.9999999999998,0.2929075505162695,0.003881324,0.0025304476143700955,0.06885698740986355
1526,1525.9999999999998,0.29252960528970506,0.004024343,0.0025319415689228253,0.06889763998423185
1527,1526.9999999999998,0.29215166006314064,0.00450971,0.002533554271220125,0.06894152384934345
1528,1527.9999999999998,0.29177371483657577,0.004982923,0.0025353481188850648,0.0689903369310206
1529,1528.9999999999998,0.29139576961001135,0.005550352,0.0025373386193882357,0.06904450120903521
1530,1529.9999999999998,0.2910178243834469,0.005954117,0.0025395126489595908,0.06910365956741156
1531,1530.9999999999998,0.29063987915688205,0.006463192,0.0025418591802912546,0.06916751193781577
1532,1531.9999999999998,0.29026193393031763,0.006889832,0.0025443825361317557,0.06923617594822772
1533,1532.9999999999998,0.2898839887037532,0.007488382,0.002547099624805668,0.06931011169759814
1534,1533.9999999999998,0.28950604347718834,0.007923771,0.0025500120996343844,0.06938936417509407
1535,1534.9999999999998,0.2891280982506239,0.008522278,0.002553119952492083,0.0694739331596006
1536,1535.9999999999998,0.28875015302405904,0.008696197,0.002556373772709569,0.06956247411831361
1537,1536.9999999999998,0.2883722077974946,0.008707855,0.0025596626618977097,0.06965196935233237
1538,1537.9999999999998,0.28799426257092975,0.008598309,0.0025629330529346817,0.06974096122601484
1539,1538.9999999999998,0.2876163173443653,0.008458624,0.0025661563461382726,0.06982867150236181
1540,1539.9999999999998,0.2872383721178009,0.008477281,0.0025693567683644234,0.06991575942770785
1541,1540.9999999999998,0.28686042689123603,0.008764865,0.0025726150617526385,0.07000442210759732
1542,1541.9999999999998,0.2864824816646716,0.008913618,0.0025759558108840153,0.07009532852256216
1543,1542.9999999999998,0.2861045364381072,0.009007781,0.00257934246448672,0.07018748406182672
1544,1543.9999999999998,0.2857265912115423,0.009085019,0.002582761508184314,0.07028052098047385
1545,1544.9999999999998,0.2853486459849779,0.009220504,0.002586220750703123,0.07037465176477173
1546,1545.9999999999998,0.28497070075841346,0.009491249,0.002589756759566626,0.07047087146772574
1547,1546.9999999999998,0.2845927555318486,0.009870526,0.00259341560478616,0.07057043371820876
1548,1547.9999999999998,0.28421481030528417,0.010515026,0.002597267915820802,0.07067526044171209
1549,1548.9999999999998,0.28383686507871975,0.011424502,0.002601413885761142,0.07078807803112293
1550,1549.9999999999998,0.2834589198521549,0.012217677,0.0026058816101104595,0.07090965100403282
1551,1550.9999999999998,0.28308097462559045,0.012866868,0.002610621902132107,0.07103864092115264
1552,1551.9999999999998,0.2827030293990256,0.01323201,0.0026155538753115026,0.07117284674829204
1553,1552.9999999999998,0.28232508417246116,0.013402295,0.0026205870295303102,0.07130980585177563
1554,1553.9999999999998,0.2819471389458963,0.013585444,0.0026256869730957207,0.07144858238596676
1555,1554.9999999999998,0.28156919371933187,0.013482055,0.0026308019891167667,0.07158776906256985
1556,1555.9999999999998,0.281191248492767,0.013393399,0.002635880713892295,0.07172596820407381
1557,1556.9999999999998,0.2808133032662026,0.013079571,0.002640883380214539,0.0718620976896282
1558,1557.9999999999998,0.28043535803963815,0.012759745,0.002645766303284486,0.07199496879529398
1559,1558.9999999999998,0.2800574128130737,0.012155861,0.002650474670461818,0.07212308999314429
1560,1559.9999999999998,0.27967946758650886,0.011628159,0.0026549691988755762,0.07224539234180463
1561,1560.9999999999998,0.27930152235994443,0.011420487,0.002659324761742815,0.07236391324530375
1562,1561.9999999999998,0.27892357713338,0.0110519,0.002663571427440896,0.07247947090587183
